base_oid	dirty_set_sha	unit	subsystem	language	generated	test	blob_oid	path	start_line	end_line	reviewer	status	finding_ids	fix_commit	verification
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	311f5113a27cc8fd2cebe034660fe4a499c75294	artifacts/pyrus/src/screens/account/PositionsPanel.jsx	2001	4000	codex/unit35_account_review	reviewed_awaiting_semantic	PT-ACCOUNT-OPTION-ECONOMICS-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-HISTORY-IDENTITY-001,PT-ACCOUNT-CURRENCY-001,PT-ACCOUNT-HISTORICAL-MANIFEST-001		Full baseline/current path reviewed; historical display fails closed and broad validation passes; zero-position snapshot manifest remains an explicit hold
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	311f5113a27cc8fd2cebe034660fe4a499c75294	artifacts/pyrus/src/screens/account/PositionsPanel.jsx	4001	4559	codex/unit35_account_review	reviewed_awaiting_semantic	PT-ACCOUNT-OPTION-ECONOMICS-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-HISTORY-IDENTITY-001,PT-ACCOUNT-CURRENCY-001,PT-ACCOUNT-HISTORICAL-MANIFEST-001		Full baseline/current path reviewed; historical display fails closed and broad validation passes; zero-position snapshot manifest remains an explicit hold
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	1	9d77c5d239c44c40541c54eafc5fdde907b8cf56	artifacts/pyrus/src/screens/account/PositionsPanel.test.mjs	1	360	codex/unit35_account_review	reviewed_awaiting_semantic	PT-ACCOUNT-OPTION-ECONOMICS-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-HISTORY-IDENTITY-001,PT-ACCOUNT-CURRENCY-001,PT-ACCOUNT-HISTORICAL-MANIFEST-001		Full baseline/current path reviewed; historical display fails closed and broad validation passes; zero-position snapshot manifest remains an explicit hold
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	6ce31c8123263c1ed14e25594c98084549d3a05f	artifacts/pyrus/src/screens/account/SetupHealthPanel.jsx	1	266	codex/unit35_account_review	reviewed_clean			Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	957135d714a810b841c05610e077f64d5813bdcf	artifacts/pyrus/src/screens/account/TaxCenterPanel.jsx	1	338	codex/unit35_account_review	reviewed_clean			Full baseline/current path reviewed; component-owned work remains correctly gated by the repaired deferred boundary; final Account 291/291 matrix and Pyrus build pass
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	a98433fdaa63b912da192184819f7d334b5a6532	artifacts/pyrus/src/screens/account/TodaySnapshotPanel.jsx	1	104	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-HIDDEN-WORK-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-CURRENCY-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	84adc070c0d7d7d0f1957199fa01239d1d5f2e8f	artifacts/pyrus/src/screens/account/TradesOrdersPanel.jsx	1	339	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-ORDER-SEMANTICS-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	ab2dea44e9fefef29cc693da14890e610dd5f835	artifacts/pyrus/src/screens/account/TradingAnalysisWorkbench.jsx	1	2000	codex/unit35_account_review	reviewed_awaiting_semantic	PT-ACCOUNT-DATE-SEMANTICS-001,PT-ACCOUNT-DEAD-SURFACE-001,PT-ACCOUNT-TRADE-ECONOMICS-001,PT-ACCOUNT-A11Y-001,PT-ACCOUNT-HIDDEN-WORK-001,PT-ACCOUNT-LIVE-FEE-CURRENCY-001		Full baseline/current path reviewed; unknown fees fail closed and broad validation passes; live commission currency remains an explicit hold
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	ab2dea44e9fefef29cc693da14890e610dd5f835	artifacts/pyrus/src/screens/account/TradingAnalysisWorkbench.jsx	2001	2028	codex/unit35_account_review	reviewed_awaiting_semantic	PT-ACCOUNT-DATE-SEMANTICS-001,PT-ACCOUNT-DEAD-SURFACE-001,PT-ACCOUNT-TRADE-ECONOMICS-001,PT-ACCOUNT-A11Y-001,PT-ACCOUNT-HIDDEN-WORK-001,PT-ACCOUNT-LIVE-FEE-CURRENCY-001		Full baseline/current path reviewed; unknown fees fail closed and broad validation passes; live commission currency remains an explicit hold
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	4fee7c8fbd91b23698d86e09ef762bfbf6b2dd3b	artifacts/pyrus/src/screens/account/accountCalendarData.js	1	45	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-DATE-SEMANTICS-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	6faf9e2d729dbac0f0194d6a0bbf23a04a88a48f	artifacts/pyrus/src/screens/account/accountPnlCalendarModel.js	1	503	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-DATE-SEMANTICS-001,PT-ACCOUNT-CURRENCY-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	1	693d4d2bde943b58416b7068bd2d3ccc6dfb697c	artifacts/pyrus/src/screens/account/accountPnlCalendarModel.test.mjs	1	35	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-DATE-SEMANTICS-001,PT-ACCOUNT-CURRENCY-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	70aa6d7fe3e01b108dd37677ec69daf6f62718bb	artifacts/pyrus/src/screens/account/accountRanges.js	1	4	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-DATE-SEMANTICS-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	d8adfbc9085a4fee574145a5cec1b9ee230e4c77	artifacts/pyrus/src/screens/account/accountRefreshPolicy.js	1	79	codex/unit35_account_review	reviewed_clean			Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	1	1cad801a5c1d000f76bbac5df299bea49f772710	artifacts/pyrus/src/screens/account/accountRefreshPolicy.test.mjs	1	32	codex/unit35_account_review	reviewed_clean			Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	1	752cffe55fc4c5aa84327c8f80c2476627e2a897	artifacts/pyrus/src/screens/account/accountResilienceMarkers.contract.test.mjs	1	47	codex/unit35_account_review	reviewed_clean			Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	105130d0a693ab1f61feff784567d5243da02837	artifacts/pyrus/src/screens/account/accountReturnsModel.js	1	418	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-DEAD-SURFACE-001,PT-ACCOUNT-DATE-SEMANTICS-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-EQUITY-HISTORY-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	9761e14eab4d93d35827a1f056c1bdfa5735ea1d	artifacts/pyrus/src/screens/account/accountSafeQaFixtures.js	1	421	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-DEAD-SURFACE-001,PT-ACCOUNT-POPULATION-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	b6344e93a8d2518bd830cc1be11632a9ee2b658b	artifacts/pyrus/src/screens/account/accountTradingAnalysis.js	1	993	codex/unit35_account_review	reviewed_awaiting_semantic	PT-ACCOUNT-DATE-SEMANTICS-001,PT-ACCOUNT-DEAD-SURFACE-001,PT-ACCOUNT-TRADE-ECONOMICS-001,PT-ACCOUNT-OPTION-ECONOMICS-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-VALUATION-PRIORITY-001,PT-ACCOUNT-LIVE-FEE-CURRENCY-001		Full baseline/current path reviewed; unknown fees fail closed and broad validation passes; live commission currency remains an explicit hold
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	c4bcc6a5f26f8af0b8d39570f9782c63241c3cb5	artifacts/pyrus/src/screens/account/accountUtils.jsx	1	914	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-CURRENCY-001,PT-ACCOUNT-OPTION-ECONOMICS-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	1	69dd46855095572bd8fae7ba0ded2356044ff800	artifacts/pyrus/src/screens/account/accountUtils.test.mjs	1	56	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-CURRENCY-001,PT-ACCOUNT-OPTION-ECONOMICS-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	5cc301d624788545b326c9c28924575c0da7a8fe	artifacts/pyrus/src/screens/account/equityCurveData.js	1	303	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-EQUITY-HISTORY-001,PT-ACCOUNT-CURRENCY-001,PT-ACCOUNT-POPULATION-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	e297cffa2ca17caf270e0ee5cd19a8cd6d7da5bf	artifacts/pyrus/src/screens/account/positionsAtDateInspectorModel.js	1	33	codex/unit35_account_review	reviewed_awaiting_semantic	PT-ACCOUNT-HISTORY-IDENTITY-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-HISTORICAL-MANIFEST-001		Full baseline/current path reviewed; missing snapshots are explicit and broad validation passes; zero-position snapshot manifest remains an explicit hold
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	ff50381fdf1a973c0952344c6d6765dcf3e7c448	artifacts/pyrus/src/screens/account/snapTradeAccountPanelModel.js	1	829	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-ORDER-SEMANTICS-001,PT-ACCOUNT-CURRENCY-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-VALUATION-PRIORITY-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	1	457c68c7d0bb3bbc34accdffa30aa697bbfc96be	artifacts/pyrus/src/screens/account/snapTradeAccountPanelModel.test.mjs	1	461	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-ORDER-SEMANTICS-001,PT-ACCOUNT-CURRENCY-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-VALUATION-PRIORITY-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	27897b8fed277e446c1c29d45c923e4ba301f33c	artifacts/pyrus/src/screens/account/tradingAnalysis/TradeForensics.jsx	1	430	codex/unit35_account_review	reviewed_awaiting_semantic	PT-ACCOUNT-TRADE-ECONOMICS-001,PT-ACCOUNT-EXECUTION-BOUNDARY-001,PT-ACCOUNT-LIVE-FEE-CURRENCY-001		Full baseline/current path reviewed; unknown direction and fees render neutrally and broad validation passes; live commission currency remains an explicit hold
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	c6cc1e1274b953c22514e146ab1c30f72f5dc58c	artifacts/pyrus/src/screens/account/tradingAnalysisFilters.js	1	185	codex/unit35_account_review	reviewed_fixed	PT-ACCOUNT-DATE-SEMANTICS-001		Full baseline/current path reviewed; final Account 291/291 and server 114/114 matrices, typechecks, codegen audit, API-Zod 9/9, both builds, and exact-path diff check passed
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	0	d8322f708e31b7af6c6fbe2ef2e771cbd5155d03	artifacts/pyrus/src/screens/account/tradingAnalysisModel.js	1	374	codex/unit35_account_review	reviewed_awaiting_semantic	PT-ACCOUNT-DATE-SEMANTICS-001,PT-ACCOUNT-DEAD-SURFACE-001,PT-ACCOUNT-TRADE-ECONOMICS-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-LIVE-FEE-CURRENCY-001		Full baseline/current path reviewed; unknown outcomes and fees fail closed and broad validation passes; live commission currency remains an explicit hold
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	35-pyrus-screen-account	pyrus-web	javascript	0	1	e29cd0358caa537aae5a974fe63222b6e989154f	artifacts/pyrus/src/screens/account/tradingAnalysisModel.test.mjs	1	71	codex/unit35_account_review	reviewed_awaiting_semantic	PT-ACCOUNT-DATE-SEMANTICS-001,PT-ACCOUNT-DEAD-SURFACE-001,PT-ACCOUNT-TRADE-ECONOMICS-001,PT-ACCOUNT-POPULATION-001,PT-ACCOUNT-LIVE-FEE-CURRENCY-001		Full baseline/current path reviewed; unknown outcomes and fees fail closed and broad validation passes; live commission currency remains an explicit hold
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	66952b737e17aeeaa7ea25526586ea643e6c0f7f	artifacts/pyrus/src/screens/algo/AlgoDeploymentTabs.jsx	1	256	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	ebf103cc05a934ab91cc9b37c12e0e6748bed8ae	artifacts/pyrus/src/screens/algo/AlgoDiagnosticsFooter.jsx	1	21	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	4f95ecf87f6f87698e0778961a53fadf34e59e7a	artifacts/pyrus/src/screens/algo/AlgoDiagnosticsTab.jsx	1	255	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	aee6e576c4bd7f6f57d9dcf076fa781898416b88	artifacts/pyrus/src/screens/algo/AlgoLivePage.jsx	1	1558	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	1	34de74a847db92e6096b6c45cda1a4081acb7638	artifacts/pyrus/src/screens/algo/AlgoLivePage.test.mjs	1	248	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	82ed65c2ccf1df9f45d217177218b650c93772e3	artifacts/pyrus/src/screens/algo/AlgoOperationsPrimitives.jsx	1	1085	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	1	d3ffa39f5c3c1e510ffff27f95c509c7e7ab1651	artifacts/pyrus/src/screens/algo/AlgoOperationsPrimitives.test.mjs	1	590	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	e5569e9d51cc26d7f717e20409b9c9bfe84b80db	artifacts/pyrus/src/screens/algo/AlgoRightRail.jsx	1	403	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	eb80dcbd3c84ef8a72ab54b4359d6efc2e569962	artifacts/pyrus/src/screens/algo/AlgoSaveBar.jsx	1	191	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	d89b2ffcdb877f74399ea88682793a2763ba3556	artifacts/pyrus/src/screens/algo/AlgoTimeframeControlBand.jsx	1	283	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	11dd5075db488d1647c73eb3c85e2bf69aa91d3c	artifacts/pyrus/src/screens/algo/CreateDeploymentModal.jsx	1	403	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	2f90c8bb2cf8b19ffa71efea49d83941d1f8a06f	artifacts/pyrus/src/screens/algo/DiagPanel.jsx	1	198	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	f47d49740df3de74268ec7bf996bc217cf9043f3	artifacts/pyrus/src/screens/algo/HaltStrip.jsx	1	692	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	d8d2e7ae28e985ecd9e3b07717b3a693249245cd	artifacts/pyrus/src/screens/algo/OperationsAttentionStrip.jsx	1	164	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	54aaae8762c484880114595d0716c7497f35e57b	artifacts/pyrus/src/screens/algo/OperationsPositionsTable.jsx	1	125	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	1	026f5d06bf035550e064c5f77d52ae3bb0f97ca5	artifacts/pyrus/src/screens/algo/OperationsPositionsTable.test.mjs	1	39	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	0af607930b05728c12e0db93366887893d5c54ff	artifacts/pyrus/src/screens/algo/OperationsSignalRow.jsx	1	2000	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	0af607930b05728c12e0db93366887893d5c54ff	artifacts/pyrus/src/screens/algo/OperationsSignalRow.jsx	2001	3236	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	1	26cf56623b2430cb26524232b7e5706844ec54c2	artifacts/pyrus/src/screens/algo/OperationsSignalRow.test.mjs	1	147	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	e953c8dc5f6983eee9fdecd9fd7316438ffe0ea0	artifacts/pyrus/src/screens/algo/OperationsSignalTable.jsx	1	2000	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	e953c8dc5f6983eee9fdecd9fd7316438ffe0ea0	artifacts/pyrus/src/screens/algo/OperationsSignalTable.jsx	2001	2218	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	1	c8eff4d4ddb98f46e4d68ecc3a21d4462543f1dd	artifacts/pyrus/src/screens/algo/OperationsSignalTable.test.mjs	1	908	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	373b4d439e7d0f0d42b7f023971a4efaec5d84ae	artifacts/pyrus/src/screens/algo/OperationsStatusOrb.jsx	1	209	external-claude	deferred_external_active			deferred at baseline due active external ownership
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	38-pyrus-screen-research-market-backtest	pyrus-web	javascript	0	0	44543cf95b97178af225a99cf6ca7b138a9dfdd4	artifacts/pyrus/src/screens/algo/OperationsTransitionsStrip.jsx	1	150	external-claude	deferred_external_active			deferred at baseline due active external ownership
